Breed;Age_in_years;Age_in_months;Gender;Neutered_or_spayed;Body_length;Weight;Fur_colour_dominant;Fur_pattern;Eye_colour;Allowed_outdoor;Preferred_food;Owner_play_time_minutes;Sleep_time_hours;Country;Latitude;Longitude
Ragdoll;7.5;90;male;FALSE;49;7.25;seal;colorpoint;blue;FALSE;dry;12;17;USA;42.35843;-71.05977
Ragdoll;7.58;91;male;TRUE;45;6.31;seal;colorpoint;blue;FALSE;wet;34;19;USA;38.89511;-77.03637
Ragdoll;7.58;91;male;TRUE;47;5.79;seal;colorpoint;blue;FALSE;wet;16;21;USA;45.52345;-122.67621
Ragdoll;7.58;91;male;TRUE;47;7.73;seal;colorpoint;green;FALSE;dry;10;16;USA;38.89511;-77.03637
Ragdoll;7.58;91;male;TRUE;43;7.08;seal;colorpoint;blue;FALSE;wet;3;15;Canada;45.42153;-75.697193
Ragdoll;7.58;91;male;TRUE;49;7.91;seal;colorpoint;green;FALSE;wet;26;18;Canada;51.049999;-114.066666
Ragdoll;7.67;92;female;TRUE;50;5.04;red/cream;colorpoint;blue;FALSE;wet;7;19;Canada;51.049999;-114.066666
Ragdoll;7.67;92;male;FALSE;45;7.03;seal;colorpoint;blue;FALSE;wet;21;19;Canada;43.65107;-79.347015
Ragdoll;7.67;92;female;TRUE;49;4.87;seal;colorpoint;blue;TRUE;wet;29;18;Canada;51.049999;-114.066666
Ragdoll;7.67;92;male;TRUE;62;7.2;brown/chocolate;bicolor;green;FALSE;wet;13;17;Canada;51.049999;-114.066666
Ragdoll;7.67;92;female;TRUE;48;6.75;brown/chocolate;colorpoint;blue;FALSE;dry;27;20;Canada;49.246292;-123.116226
Ragdoll;7.67;92;male;TRUE;49;7.24;red/cream;colorpoint;blue;FALSE;wet;23;17;Canada;51.049999;-114.066666
Ragdoll;7.75;93;male;TRUE;49;7.36;seal;colorpoint;blue;FALSE;wet;14;19;Canada;51.049999;-114.066666
Ragdoll;7.75;93;female;FALSE;47;5.91;seal;colorpoint;blue;FALSE;wet;28;21;Canada;45.508888;-73.561668
Ragdoll;7.75;93;male;TRUE;43;8.89;seal;bicolor;blue;FALSE;wet;27;19;Canada;51.049999;-114.066666
Ragdoll;7.75;93;male;TRUE;63;8.68;red/cream;bicolor;green;FALSE;wet;5;16;Canada;51.049999;-114.066666
Ragdoll;7.75;93;female;TRUE;38;5.52;seal;colorpoint;blue;FALSE;wet;13;16;Canada;45.508888;-73.561668
Ragdoll;7.75;93;male;FALSE;48;7.72;seal;bicolor;blue;FALSE;wet;26;17;Canada;43.65107;-79.347015
Ragdoll;7.83;94;female;FALSE;44;7.07;brown/chocolate;colorpoint;blue;FALSE;dry;2;15;Canada;45.508888;-73.561668
Ragdoll;7.83;94;male;TRUE;50;6.42;brown/chocolate;bicolor;green;FALSE;wet;13;18;USA;40.71427;-74.00597
Ragdoll;7.83;94;female;TRUE;38;6.2;seal;colorpoint;blue;FALSE;wet;0;18;USA;47.60621;-122.33207
Ragdoll;7.92;95;female;FALSE;48;4.65;brown/chocolate;colorpoint;blue;FALSE;wet;18;16;USA;42.35843;-71.05977
Ragdoll;7.92;95;male;FALSE;49;6.28;seal;colorpoint;green;FALSE;wet;34;18;USA;39.29038;-76.61219
Ragdoll;8;96;male;TRUE;45;7.67;seal;colorpoint;blue;FALSE;wet;15;20;USA;42.35843;-71.05977
Ragdoll;8;96;male;TRUE;46;7.62;brown/chocolate;colorpoint;blue;FALSE;wet;19;18;USA;37.77493;-122.41942
Ragdoll;8;96;female;TRUE;41;5.77;seal;colorpoint;blue;FALSE;wet;30;19;USA;39.29038;-76.61219
Ragdoll;8;96;male;TRUE;48;6.58;seal;colorpoint;blue;FALSE;dry;18;16;USA;42.35843;-71.05977
Ragdoll;7.83;94;female;TRUE;45;3.98;seal;colorpoint;blue;FALSE;dry;19;21;USA;38.89511;-77.03637
Ragdoll;8;96;female;TRUE;48;4.28;seal;bicolor;blue;FALSE;wet;31;16;USA;41.881832;-87.623177
Ragdoll;8.08;97;male;FALSE;51;7.66;seal;colorpoint;blue;FALSE;wet;10;19;USA;42.35843;-71.05977
Ragdoll;7.92;95;female;TRUE;47;6.73;seal;colorpoint;green;FALSE;wet;27;15;USA;45.52345;-122.67621
Ragdoll;8.08;97;male;TRUE;47;8.41;red/cream;colorpoint;blue;FALSE;dry;10;19;USA;42.35843;-71.05977
Ragdoll;8.17;98;female;TRUE;38;6.99;seal;tortie;blue;FALSE;dry;2;16;USA;38.89511;-77.03637
Ragdoll;8.17;98;male;FALSE;53;8.38;seal;colorpoint;blue;FALSE;wet;28;20;USA;47.60621;-122.33207
Ragdoll;8.17;98;male;TRUE;44;8.59;seal;colorpoint;blue;FALSE;wet;36;19;USA;40.71427;-74.00597
Ragdoll;8.17;98;male;FALSE;48;5.74;seal;colorpoint;blue;FALSE;dry;22;20;USA;42.35843;-71.05977
Ragdoll;8.17;98;female;FALSE;44;6.16;brown/chocolate;colorpoint;blue;FALSE;dry;28;20;USA;39.29038;-76.61219
Ragdoll;8.17;98;male;TRUE;50;8.7;red/cream;colorpoint;blue;FALSE;wet;8;19;USA;41.881832;-87.623177
Ragdoll;8.25;99;male;TRUE;46;9.07;seal;colorpoint;blue;FALSE;dry;7;16;USA;47.60621;-122.33207
Ragdoll;8.25;99;female;TRUE;39;5.03;seal;bicolor;blue;FALSE;wet;10;19;USA;42.35843;-71.05977
Ragdoll;8.25;99;male;TRUE;44;6.76;seal;colorpoint;green;FALSE;wet;26;19;USA;45.52345;-122.67621
Ragdoll;8.42;101;male;FALSE;53;5.99;seal;colorpoint;blue;FALSE;dry;13;17;USA;42.35843;-71.05977
Ragdoll;8.42;101;female;TRUE;41;5.7;brown/chocolate;colorpoint;blue;FALSE;dry;29;20;USA;42.35843;-71.05977
Ragdoll;8.5;102;female;TRUE;47;5.86;brown/chocolate;colorpoint;blue;FALSE;dry;9;20;USA;40.71427;-74.00597
Ragdoll;8.5;102;male;TRUE;45;8.45;seal;colorpoint;blue;FALSE;wet;21;20;USA;42.35843;-71.05977
Ragdoll;8.5;102;male;TRUE;52;8.33;seal;colorpoint;blue;FALSE;wet;22;17;USA;37.77493;-122.41942
Ragdoll;8.58;103;female;FALSE;50;5.51;seal;colorpoint;blue;FALSE;wet;32;18;USA;42.35843;-71.05977
Ragdoll;8.58;103;female;TRUE;44;5.7;seal;colorpoint;blue;FALSE;wet;12;20;USA;39.29038;-76.61219
Ragdoll;8.58;103;male;FALSE;46;6.61;brown/chocolate;colorpoint;blue;FALSE;wet;14;19;USA;38.89511;-77.03637
Ragdoll;8.58;103;male;FALSE;53;6.37;brown/chocolate;colorpoint;green;FALSE;wet;34;18;USA;38.89511;-77.03637
Ragdoll;4.58;55;female;TRUE;46;4.37;seal;tortie;blue;FALSE;wet;13;12;USA;38.89511;-77.03637
Ragdoll;8.67;104;female;TRUE;48;6.46;seal;tortie;blue;FALSE;wet;20;18;USA;40.71427;-74.00597
Ragdoll;8.75;105;female;FALSE;43;6.1;seal;colorpoint;blue;FALSE;wet;15;20;USA;38.89511;-77.03637
Ragdoll;8.75;105;male;FALSE;50;6.79;seal;colorpoint;blue;FALSE;wet;33;21;USA;40.71427;-74.00597
Ragdoll;4.5;54;female;TRUE;45;4.33;seal;tortie;blue;FALSE;wet;26;15;USA;38.89511;-77.03637
Ragdoll;8.75;105;female;TRUE;38;6.04;seal;colorpoint;blue;TRUE;wet;30;19;USA;42.35843;-71.05977
Ragdoll;8.75;105;female;FALSE;43;6.4;seal;colorpoint;blue;FALSE;wet;18;18;USA;47.60621;-122.33207
Ragdoll;5.58;67;female;FALSE;45;4.31;seal;colorpoint;blue;FALSE;dry;16;12;USA;39.29038;-76.61219
Ragdoll;8.83;106;female;FALSE;41;5.72;seal;bicolor;blue;FALSE;wet;11;20;USA;38.89511;-77.03637
Ragdoll;8.92;107;male;TRUE;44;5.82;seal;colorpoint;blue;FALSE;wet;25;20;USA;39.29038;-76.61219
Ragdoll;8.92;107;male;TRUE;52;7.18;red/cream;colorpoint;blue;FALSE;wet;19;19;USA;47.60621;-122.33207
Ragdoll;8.92;107;male;TRUE;55;9.13;seal;colorpoint;green;FALSE;wet;15;18;USA;41.881832;-87.623177
Ragdoll;8.92;107;female;FALSE;43;6.82;seal;colorpoint;blue;FALSE;wet;13;18;USA;37.77493;-122.41942
Ragdoll;9;108;male;TRUE;45;6.66;seal;bicolor;blue;FALSE;wet;8;19;USA;45.52345;-122.67621
Ragdoll;9;108;male;FALSE;52;7.99;red/cream;colorpoint;blue;FALSE;wet;25;17;USA;38.89511;-77.03637
Ragdoll;9;108;female;FALSE;47;6.36;seal;colorpoint;blue;FALSE;wet;30;19;USA;38.89511;-77.03637
Ragdoll;9;108;male;TRUE;43;6.42;red/cream;colorpoint;blue;FALSE;wet;20;17;USA;38.89511;-77.03637
Ragdoll;9.08;109;male;FALSE;46;5.72;seal;colorpoint;blue;FALSE;wet;21;18;USA;37.77493;-122.41942
Ragdoll;5.08;61;female;TRUE;38;4.37;seal;tortie;green;FALSE;wet;18;17;USA;38.89511;-77.03637
Ragdoll;9.08;109;male;TRUE;47;7.91;seal;colorpoint;blue;FALSE;dry;8;20;USA;38.89511;-77.03637
Ragdoll;9.08;109;male;FALSE;46;6.15;brown/chocolate;colorpoint;blue;FALSE;wet;13;21;USA;40.71427;-74.00597
Ragdoll;9.17;110;female;TRUE;49;5.73;red/cream;colorpoint;blue;FALSE;wet;30;17;USA;42.35843;-71.05977
Ragdoll;9.17;110;male;TRUE;46;5.84;seal;colorpoint;blue;FALSE;wet;23;18;USA;45.52345;-122.67621
Ragdoll;9.17;110;male;TRUE;50;7.52;brown/chocolate;colorpoint;green;FALSE;wet;29;18;USA;47.60621;-122.33207
Ragdoll;2.67;32;female;FALSE;38;4.59;seal;colorpoint;blue;FALSE;wet;8;12;USA;38.89511;-77.03637
Ragdoll;9.25;111;female;FALSE;48;3.71;seal;bicolor;blue;FALSE;wet;15;18;USA;38.89511;-77.03637
Ragdoll;9.25;111;female;FALSE;48;6.11;seal;colorpoint;green;FALSE;dry;14;20;USA;42.35843;-71.05977
Ragdoll;9.25;111;male;TRUE;47;8.61;seal;colorpoint;blue;FALSE;dry;6;17;USA;45.52345;-122.67621
Ragdoll;9.25;111;female;TRUE;48;5.49;seal;colorpoint;blue;FALSE;dry;28;20;USA;39.29038;-76.61219
Ragdoll;9.33;112;male;FALSE;50;7.16;brown/chocolate;colorpoint;blue;FALSE;wet;27;19;USA;40.71427;-74.00597
Ragdoll;5.58;67;female;FALSE;49;4.57;seal;colorpoint;blue;FALSE;wet;29;16;USA;38.89511;-77.03637
Ragdoll;9.33;112;female;TRUE;39;6.15;seal;colorpoint;blue;FALSE;wet;13;19;USA;40.71427;-74.00597
Ragdoll;9.33;112;female;TRUE;47;7.34;lilac;colorpoint;blue;FALSE;wet;11;16;USA;40.71427;-74.00597
Ragdoll;9.42;113;male;TRUE;46;8.17;brown/chocolate;colorpoint;blue;FALSE;wet;22;16;USA;40.71427;-74.00597
Ragdoll;9.42;113;female;TRUE;38;6.38;seal;colorpoint;blue;FALSE;wet;38;21;USA;38.89511;-77.03637
Ragdoll;9.42;113;female;TRUE;45;6.48;brown/chocolate;colorpoint;blue;FALSE;wet;27;17;USA;42.35843;-71.05977
Ragdoll;9.42;113;male;TRUE;54;9.15;seal;colorpoint;green;FALSE;wet;6;18;USA;38.89511;-77.03637
Ragdoll;9.5;114;female;TRUE;48;4.76;seal;colorpoint;blue;FALSE;wet;13;19;USA;40.71427;-74.00597
Ragdoll;5.17;62;female;FALSE;40;4.07;seal;colorpoint;blue;FALSE;wet;22;15;USA;39.29038;-76.61219
Ragdoll;9.5;114;male;TRUE;58;9.06;red/cream;colorpoint;blue;FALSE;wet;0;18;USA;40.71427;-74.00597
Ragdoll;9.5;114;male;FALSE;53;7.09;seal;colorpoint;green;FALSE;wet;21;20;USA;41.881832;-87.623177
Ragdoll;9.58;115;male;TRUE;51;7.7;red/cream;colorpoint;blue;FALSE;wet;23;19;USA;40.71427;-74.00597
Ragdoll;9.58;115;male;TRUE;46;5.87;red/cream;colorpoint;blue;FALSE;dry;29;19;USA;42.35843;-71.05977
Ragdoll;9.58;115;male;FALSE;50;6.91;seal;colorpoint;blue;FALSE;wet;30;16;USA;41.881832;-87.623177
Ragdoll;9.58;115;male;TRUE;48;8.58;seal;colorpoint;green;FALSE;dry;18;21;USA;40.71427;-74.00597
Ragdoll;4;48;female;TRUE;44;3.91;seal;bicolor;blue;FALSE;dry;36;17;USA;40.71427;-74.00597
Ragdoll;9.67;116;male;TRUE;43;9.33;seal;colorpoint;blue;FALSE;wet;14;16;USA;41.881832;-87.623177
Ragdoll;9.67;116;female;TRUE;38;6.37;seal;colorpoint;blue;FALSE;wet;31;19;USA;39.29038;-76.61219
Ragdoll;9.67;116;female;TRUE;42;6.31;seal;colorpoint;blue;FALSE;wet;16;17;USA;40.71427;-74.00597
Ragdoll;9.75;117;male;FALSE;47;6;seal;colorpoint;green;FALSE;dry;24;17;USA;40.71427;-74.00597
Ragdoll;4.67;56;female;FALSE;47;5;seal;mitted;blue;FALSE;wet;8;12;USA;41.881832;-87.623177
Ragdoll;5.58;67;female;FALSE;35;5.59;brown/chocolate;tortie;blue;FALSE;wet;11;17;USA;39.29038;-76.61219
Ragdoll;9.83;118;male;FALSE;56;8.4;seal;colorpoint;blue;FALSE;wet;18;19;USA;45.52345;-122.67621
Ragdoll;9.83;118;male;TRUE;45;9.08;seal;colorpoint;green;FALSE;wet;24;17;USA;37.77493;-122.41942
Ragdoll;9.83;118;female;TRUE;41;5.76;lilac;colorpoint;blue;FALSE;wet;19;16;USA;45.52345;-122.67621
Ragdoll;9.83;118;female;TRUE;44;6.25;seal;colorpoint;blue;FALSE;wet;18;19;USA;42.35843;-71.05977
Ragdoll;4.67;56;female;TRUE;49;4.62;seal;colorpoint;blue;TRUE;wet;24;12;USA;47.60621;-122.33207
Ragdoll;4.67;56;female;TRUE;42;3.74;seal;colorpoint;blue;FALSE;wet;24;12;USA;41.881832;-87.623177
Ragdoll;10.83;130;female;TRUE;41;6.51;seal;colorpoint;blue;FALSE;dry;31;18;USA;40.71427;-74.00597
Ragdoll;9.92;119;female;TRUE;33;6.07;seal;colorpoint;green;FALSE;dry;4;19;USA;39.29038;-76.61219
Ragdoll;3.08;37;female;TRUE;45;4.06;red/cream;bicolor;blue;FALSE;wet;16;15;USA;38.89511;-77.03637
Ragdoll;10.5;126;female;TRUE;43;5.58;seal;bicolor;blue;FALSE;wet;0;19;USA;45.52345;-122.67621
Ragdoll;10;120;male;TRUE;48;7.59;brown/chocolate;colorpoint;blue;FALSE;dry;16;16;USA;37.77493;-122.41942
Ragdoll;0.08;1;male;FALSE;11;0.6;seal;colorpoint;blue;FALSE;wet;20;21;USA;38.89511;-77.03637
Ragdoll;0.08;1;male;FALSE;12;0.8;seal;colorpoint;blue;FALSE;wet;31;20;USA;41.881832;-87.623177
Ragdoll;0.08;1;male;FALSE;11;0.7;seal;colorpoint;blue;FALSE;dry;40;19;USA;40.71427;-74.00597
Ragdoll;0.08;1;male;FALSE;12;0.9;seal;colorpoint;blue;FALSE;wet;29;20;USA;47.60621;-122.33207
Ragdoll;0.08;1;male;FALSE;12;0.6;seal;colorpoint;blue;FALSE;wet;30;22;USA;40.71427;-74.00597
Ragdoll;0.17;2;female;FALSE;14;0.9;seal;colorpoint;blue;FALSE;wet;20;18;USA;40.71427;-74.00597
Ragdoll;0.08;1;male;FALSE;10;0.8;red/cream;bicolor;blue;TRUE;dry;26;21;USA;41.881832;-87.623177
Ragdoll;0.17;2;female;FALSE;14;1.3;red/cream;bicolor;blue;FALSE;wet;21;20;USA;40.71427;-74.00597
Ragdoll;0.08;1;female;FALSE;11;0.9;red/cream;bicolor;blue;FALSE;wet;23;21;USA;41.881832;-87.623177
Ragdoll;0.08;1;male;FALSE;15;0.8;red/cream;bicolor;blue;FALSE;dry;34;21;USA;42.35843;-71.05977
Ragdoll;0.08;1;female;FALSE;10;0.8;red/cream;tortie;blue;FALSE;wet;39;21;USA;45.52345;-122.67621
Ragdoll;0.17;2;female;FALSE;14;1.1;brown/chocolate;colorpoint;blue;FALSE;wet;35;18;USA;42.35843;-71.05977
Ragdoll;0.08;1;male;FALSE;15;0.8;brown/chocolate;colorpoint;blue;FALSE;dry;39;22;USA;37.77493;-122.41942
Ragdoll;0.08;1;male;FALSE;10;0.9;red/cream;colorpoint;blue;FALSE;wet;31;20;USA;47.60621;-122.33207
Ragdoll;0.17;2;female;FALSE;13;0.8;red/cream;colorpoint;blue;FALSE;wet;30;18;USA;40.71427;-74.00597
Ragdoll;0.08;1;female;FALSE;13;0.7;red/cream;colorpoint;blue;FALSE;wet;37;22;USA;39.29038;-76.61219
Ragdoll;0.17;2;female;FALSE;16;0.8;red/cream;colorpoint;blue;TRUE;wet;34;18;USA;40.71427;-74.00597
Ragdoll;0.17;2;female;FALSE;16;1.1;red/cream;tortie;blue;FALSE;dry;31;18;USA;42.35843;-71.05977
Ragdoll;0.17;2;male;FALSE;17;1.2;red/cream;bicolor;blue;FALSE;wet;39;18;USA;41.881832;-87.623177
Angora;0.08;1;male;FALSE;12;0.8;white;solid;blue;FALSE;wet;36;19;USA;42.35843;-71.05977
Angora;0.08;1;female;FALSE;13;0.8;white;solid;blue;FALSE;wet;31;20;USA;38.89511;-77.03637
Angora;0.17;2;female;FALSE;16;0.8;white;solid;blue;FALSE;wet;36;20;USA;40.71427;-74.00597
Angora;0.17;2;male;FALSE;17;0.8;black;solid;blue;FALSE;dry;40;20;USA;40.71427;-74.00597
Angora;0.17;2;male;FALSE;15;1.1;white;solid;green;FALSE;wet;22;20;USA;41.881832;-87.623177
Angora;0.17;2;female;FALSE;17;0.9;white;solid;blue;FALSE;wet;38;20;USA;42.35843;-71.05977
Angora;0.08;1;female;FALSE;15;0.7;white;solid;blue;FALSE;wet;40;22;UK;51.507351;-0.127758
Angora;0.17;2;male;FALSE;14;0.7;black;solid;blue;FALSE;dry;40;20;USA;40.71427;-74.00597
Angora;0.17;2;male;FALSE;15;0.8;white;solid;green;FALSE;wet;38;20;USA;45.52345;-122.67621
Angora;0.08;1;female;FALSE;14;0.7;white;solid;blue;TRUE;wet;37;20;USA;40.71427;-74.00597
Angora;0.17;2;female;FALSE;14;0.7;white;solid;blue;FALSE;wet;32;18;Germany;50.110924;8.682127
Angora;0.17;2;female;FALSE;17;0.8;white;solid;green;FALSE;wet;39;19;USA;37.77493;-122.41942
Angora;0.17;2;female;FALSE;14;0.8;white;solid;blue;FALSE;dry;24;18;USA;38.89511;-77.03637
Angora;0.17;2;male;FALSE;16;1.2;white;solid;blue;FALSE;wet;34;19;USA;41.881832;-87.623177
Maine coon;0.08;1;male;FALSE;15;0.7;white;solid;blue;FALSE;wet;25;19;USA;38.89511;-77.03637
Maine coon;0.08;1;female;FALSE;15;0.8;brown/chocolate;tabby;green;FALSE;wet;34;21;USA;40.71427;-74.00597
Maine coon;0.08;1;female;FALSE;13;0.8;red/cream;tabby;blue;FALSE;wet;30;22;USA;39.29038;-76.61219
Maine coon;0.08;1;male;FALSE;15;0.8;black;bicolor;green;FALSE;dry;40;21;USA;42.35843;-71.05977
Maine coon;0.17;2;male;FALSE;14;1.2;red/cream;tabby;blue;FALSE;wet;38;18;USA;40.71427;-74.00597
Maine coon;0.08;1;female;FALSE;15;0.5;red/cream;tortie;blue;FALSE;wet;22;21;USA;40.71427;-74.00597
Maine coon;0.08;1;female;FALSE;12;0.8;brown/chocolate;tabby;green;TRUE;wet;33;20;USA;40.71427;-74.00597
Maine coon;0.08;1;male;FALSE;13;0.7;brown/chocolate;tabby;blue;FALSE;dry;36;19;USA;38.89511;-77.03637
Maine coon;0.17;2;male;FALSE;15;1.3;brown/chocolate;tabby;green;FALSE;wet;21;20;UK;53.480759;-2.242631
Maine coon;0.17;2;female;FALSE;15;1.4;brown/chocolate;tabby;blue;FALSE;wet;23;18;UK;53.800755;-1.549077
Maine coon;0.17;2;female;FALSE;12;0.9;brown/chocolate;solid;green;FALSE;wet;31;19;UK;53.480759;-2.242631
Maine coon;0.17;2;female;FALSE;15;1.2;white;solid;blue;FALSE;wet;35;20;UK;51.507351;-0.127758
Maine coon;0.17;2;female;FALSE;17;1;black;bicolor;blue;FALSE;wet;36;19;UK;51.507351;-0.127758
Maine coon;0.17;2;male;FALSE;14;0.7;red/cream;tabby;blue;FALSE;wet;20;20;UK;51.507351;-0.127758
Maine coon;0.17;2;male;FALSE;16;1.1;red/cream;tabby;green;FALSE;wet;34;19;UK;52.486244;-1.890401
Maine coon;0.17;2;female;FALSE;15;1.1;red/cream;solid;blue;FALSE;wet;39;20;UK;51.507351;-0.127758
